bvid,bullet_content,bullet_entry,bullet_time,bullet_crawler_time
BV1HB4y1375U,因为家长不认识，就会觉得都是科技,72.05900,2022-09-10 18:40:29,2022-09-16 20:41:47
BV1HB4y1375U,星巴克有话说,119.31600,2022-09-10 18:32:51,2022-09-16 20:41:47
BV1HB4y1375U,我要看,82.98400,2022-09-10 18:32:24,2022-09-16 20:41:47
BV1HB4y1375U,因为便宜，鸡精贵,76.12400,2022-09-10 18:29:45,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸钠综合征,61.70100,2022-09-10 18:28:07,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶,84.71500,2022-09-10 18:26:07,2022-09-16 20:41:47
BV1HB4y1375U,张总~,68.41100,2022-09-10 18:23:36,2022-09-16 20:41:47
BV1HB4y1375U,张总好,0.00000,2022-09-10 18:23:27,2022-09-16 20:41:47
BV1HB4y1375U,这烂怂大雁蛋有什么好吃的（doge）,108.44700,2022-09-10 18:22:30,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋不就是鹅蛋么，鹅蛋腥啊,92.69900,2022-09-10 18:18:50,2022-09-16 20:41:47
BV1HB4y1375U,因为卖鸡精的呗,84.03600,2022-09-10 18:16:54,2022-09-16 20:41:47
BV1HB4y1375U,星巴克全责,121.37100,2022-09-10 18:16:24,2022-09-16 20:41:47
BV1HB4y1375U,因为总有人吃饱了撑着,74.25900,2022-09-10 18:14:59,2022-09-16 20:41:47
BV1HB4y1375U,我会卖你生瓜蛋子？,44.02200,2022-09-10 18:10:14,2022-09-16 20:41:47
BV1HB4y1375U,熟我肯定要啊,40.85900,2022-09-10 18:09:18,2022-09-16 20:41:47
BV1HB4y1375U,茶,118.73300,2022-09-10 18:09:01,2022-09-16 20:41:47
BV1HB4y1375U,要看！,76.16800,2022-09-10 18:02:24,2022-09-16 20:41:47
BV1HB4y1375U,这不叫官方玩梗，刘华强本人玩梗才叫官方玩梗,45.49700,2022-09-10 17:57:04,2022-09-16 20:41:47
BV1HB4y1375U,老板:？,42.73900,2022-09-10 17:56:16,2022-09-16 20:41:47
BV1HB4y1375U,陈总熬汤,84.22100,2022-09-10 17:55:11,2022-09-16 20:41:47
BV1HB4y1375U,弥散受限,23.14800,2022-09-10 17:54:22,2022-09-16 20:41:47
BV1HB4y1375U,你tm劈我瓜是吧（doge）,37.09900,2022-09-10 17:52:23,2022-09-16 20:41:47
BV1HB4y1375U,别踏马给这抖机灵，这就是显微镜，学个梗就给他刷刷刷,16.69600,2022-09-10 17:52:01,2022-09-16 20:41:47
BV1HB4y1375U,真正的全麦面包吃起来是又酸又臭的,109.29000,2022-09-10 17:50:23,2022-09-16 20:41:47
BV1HB4y1375U,卖鸡精的造谣的,47.99300,2022-09-10 17:47:32,2022-09-16 20:41:47
BV1HB4y1375U,@秃顶吴彦祖,69.87200,2022-09-10 17:45:54,2022-09-16 20:41:47
BV1HB4y1375U,张总好,14.92400,2022-09-10 17:29:54,2022-09-16 20:41:47
BV1HB4y1375U,大雁就是鸭,93.85900,2022-09-10 17:26:55,2022-09-16 20:41:47
BV1HB4y1375U,我一勺三花淡奶，一勺芝麻香精，打蒙老师傅,82.56900,2022-09-10 17:25:34,2022-09-16 20:41:47
BV1HB4y1375U,妹加赤藓糖醇啊,72.00500,2022-09-10 17:25:27,2022-09-16 20:41:47
BV1HB4y1375U,你已被踢出相亲相爱一家人,43.97400,2022-09-10 17:24:10,2022-09-16 20:41:47
BV1HB4y1375U,fuiyou,46.35800,2022-09-10 17:15:15,2022-09-16 20:41:47
BV1HB4y1375U,地摊儿会用合成的,162.82000,2022-09-10 17:14:38,2022-09-16 20:41:47
BV1HB4y1375U,张总,136.13200,2022-09-10 17:12:36,2022-09-16 20:41:47
BV1HB4y1375U,老总好，老总好,66.84200,2022-09-10 17:12:14,2022-09-16 20:41:47
BV1HB4y1375U,没过节五十一斤,147.72800,2022-09-10 17:09:24,2022-09-16 20:41:47
BV1HB4y1375U,去味精厂，那个味道，你受不了，呵呵呵,65.85200,2022-09-10 17:06:57,2022-09-16 20:41:47
BV1HB4y1375U,潮汕牛肉丸大致在60-70元左右，有些时候会更贵达到80多。,145.75100,2022-09-10 17:06:37,2022-09-16 20:41:47
BV1HB4y1375U,狗不理,119.09900,2022-09-10 17:04:42,2022-09-16 20:41:47
BV1HB4y1375U,你都吃路边摊了要甚自行车,10.43900,2022-09-10 17:03:13,2022-09-16 20:41:47
BV1HB4y1375U,新事物与旧事物的辩证关系,100.10500,2022-09-10 17:01:20,2022-09-16 20:41:47
BV1HB4y1375U,星巴克的豆子重度烘培品质低，国外很廉价,119.45900,2022-09-10 17:01:13,2022-09-16 20:41:47
BV1HB4y1375U,腰子,113.61200,2022-09-10 16:59:50,2022-09-16 20:41:47
BV1HB4y1375U,我一直觉得味精吃多不好,89.25900,2022-09-10 16:58:52,2022-09-16 20:41:47
BV1HB4y1375U,因为营销号太多,70.82200,2022-09-10 16:55:21,2022-09-16 20:41:47
BV1HB4y1375U,张总,123.70600,2022-09-10 16:54:56,2022-09-16 20:41:47
BV1HB4y1375U,可是饭放味精真的很好吃啊！,45.93800,2022-09-10 16:54:46,2022-09-16 20:41:47
BV1HB4y1375U,stse,55.13100,2022-09-10 16:52:37,2022-09-16 20:41:47
BV1HB4y1375U,你劈我瓜是吧,49.62500,2022-09-10 16:44:16,2022-09-16 20:41:47
BV1HB4y1375U,张总好,0.95300,2022-09-10 16:24:19,2022-09-16 20:41:47
BV1HB4y1375U,护眼,3.81900,2022-09-10 16:21:08,2022-09-16 20:41:47
BV1HB4y1375U,不吃味精吃鸡精，每次想起来都好笑,55.97900,2022-09-10 16:20:20,2022-09-16 20:41:47
BV1HB4y1375U,化学味精呢,56.48500,2022-09-10 16:15:44,2022-09-16 20:41:47
BV1HB4y1375U,学到了，居家必备，穿越无忧,64.23900,2022-09-10 16:12:34,2022-09-16 20:41:47
BV1HB4y1375U,我知道这个咸蛋好吃,112.21900,2022-09-10 16:11:37,2022-09-16 20:41:47
BV1HB4y1375U,讲情怀，讲爱国,121.88400,2022-09-10 16:10:44,2022-09-16 20:41:47
BV1HB4y1375U,色素比西瓜贵,22.62500,2022-09-10 16:07:32,2022-09-16 20:41:47
BV1HB4y1375U,因为外国人搞出来黑中国的刻板印象,71.49900,2022-09-10 16:04:26,2022-09-16 20:41:47
BV1HB4y1375U,还有方便,109.42600,2022-09-10 16:00:19,2022-09-16 20:41:47
BV1HB4y1375U,陈师傅:那我走？？？,84.52500,2022-09-10 15:57:20,2022-09-16 20:41:47
BV1HB4y1375U,想吃自己打去,34.07800,2022-09-10 15:56:37,2022-09-16 20:41:47
BV1HB4y1375U,省流：人们不在乎真相是什么，他们只在乎他们想看什么,0.85300,2022-09-10 15:51:45,2022-09-16 20:41:47
BV1HB4y1375U,因为来自于科技没有传统的好（老人们如是说）,72.33800,2022-09-10 15:49:24,2022-09-16 20:41:47
BV1HB4y1375U,M！S！G！,41.92000,2022-09-10 15:49:11,2022-09-16 20:41:47
BV1HB4y1375U,光说不行，你倒是带呀,65.89900,2022-09-10 15:49:03,2022-09-16 20:41:47
BV1HB4y1375U,我们潮安这边牛肉丸是60一斤,161.12100,2022-09-10 15:48:51,2022-09-16 20:41:47
BV1HB4y1375U,怕吃味精建议啥调料都不要放,108.09800,2022-09-10 15:48:18,2022-09-16 20:41:47
BV1HB4y1375U,香,12.68500,2022-09-10 15:46:16,2022-09-16 20:41:47
BV1HB4y1375U,科技很活呀,96.54600,2022-09-10 15:44:16,2022-09-16 20:41:47
BV1HB4y1375U,又说藏话,156.40200,2022-09-10 15:34:27,2022-09-16 20:41:47
BV1HB4y1375U,饿了,10.66300,2022-09-10 15:30:52,2022-09-16 20:41:47
BV1HB4y1375U,鸡精抹黑的,77.21900,2022-09-10 15:29:51,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈哈哈哈哈哈哈哈哈哈,40.99900,2022-09-10 15:27:01,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈哈,87.70000,2022-09-10 15:21:06,2022-09-16 20:41:47
BV1HB4y1375U,肯定有营养啊，一个顶两个鸡蛋，双倍蛋白质,116.27900,2022-09-10 15:13:03,2022-09-16 20:41:47
BV1HB4y1375U,好,177.20100,2022-09-10 15:09:53,2022-09-16 20:41:47
BV1HB4y1375U,经典味精,48.33900,2022-09-10 15:08:28,2022-09-16 20:41:47
BV1HB4y1375U,简单啊，都吃饱了撑的,71.97900,2022-09-10 15:05:39,2022-09-16 20:41:47
BV1HB4y1375U,氯化钠一听就是科技与狠活,86.38800,2022-09-10 15:05:19,2022-09-16 20:41:47
BV1HB4y1375U,氯化钠,76.23900,2022-09-10 15:04:16,2022-09-16 20:41:47
BV1HB4y1375U,中秋节快乐,10.66900,2022-09-10 15:00:58,2022-09-16 20:41:47
BV1HB4y1375U,家里有老人说味精是从煤炭里提炼的,64.49800,2022-09-10 14:57:59,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈哈直接骂星巴克吧,118.57900,2022-09-10 14:51:25,2022-09-16 20:41:47
BV1HB4y1375U,啊对对对,72.97700,2022-09-10 14:49:38,2022-09-16 20:41:47
BV1HB4y1375U,张总说得对,80.39900,2022-09-10 14:48:36,2022-09-16 20:41:47
BV1HB4y1375U,《大腌蛋》,104.11700,2022-09-10 14:43:14,2022-09-16 20:41:47
BV1HB4y1375U,好开，跟了,115.89000,2022-09-10 14:41:17,2022-09-16 20:41:47
BV1HB4y1375U,打羊胎素呢,35.05900,2022-09-10 14:34:40,2022-09-16 20:41:47
BV1HB4y1375U,我们这句话你也该提着砍瓜刀上去,41.99900,2022-09-10 14:34:35,2022-09-16 20:41:47
BV1HB4y1375U,谢谢张总,77.91600,2022-09-10 14:34:00,2022-09-16 20:41:47
BV1HB4y1375U,那不得活活瘦死,68.76900,2022-09-10 14:31:45,2022-09-16 20:41:47
BV1HB4y1375U,也可能背后竞争厂家发力,76.59900,2022-09-10 14:30:22,2022-09-16 20:41:47
BV1HB4y1375U,有些商家把家羊肉串当真的卖你咋不说,87.36100,2022-09-10 14:28:30,2022-09-16 20:41:47
BV1HB4y1375U,燕窝,128.75100,2022-09-10 14:28:23,2022-09-16 20:41:47
BV1HB4y1375U,味精不健康是鸡精厂传出来的。,67.43900,2022-09-10 14:25:05,2022-09-16 20:41:47
BV1HB4y1375U,豆汁,110.25400,2022-09-10 14:23:20,2022-09-16 20:41:47
BV1HB4y1375U,Haiyaaa,58.40300,2022-09-10 14:23:05,2022-09-16 20:41:47
BV1HB4y1375U,哎哟，押韵咯！！,26.04800,2022-09-10 14:22:03,2022-09-16 20:41:47
BV1HB4y1375U,读书越少，味精越不好,75.53900,2022-09-10 14:21:34,2022-09-16 20:41:47
BV1HB4y1375U,也就是说，抵制味精的，是觉得味精抹杀了自己的努力，感觉不公平的人?,89.25900,2022-09-10 14:16:23,2022-09-16 20:41:47
BV1HB4y1375U,中国家鹅是鸿雁驯化的，欧洲家鹅是灰雁驯化的,102.67600,2022-09-10 14:14:52,2022-09-16 20:41:47
BV1HB4y1375U,这么押韵，你要考研啊,28.53900,2022-09-10 14:12:47,2022-09-16 20:41:47
BV1HB4y1375U,处罚标准,159.75900,2022-09-10 14:12:37,2022-09-16 20:41:47
BV1HB4y1375U,身体：你舒服，我受罪,95.80700,2022-09-10 14:11:42,2022-09-16 20:41:47
BV1HB4y1375U,因为鸡精的利润更高！,73.29700,2022-09-10 14:09:46,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋？猜猜鸿雁、灰雁驯化后是啥？,95.98400,2022-09-10 14:09:10,2022-09-16 20:41:47
BV1HB4y1375U,安全有保障，指吃上不会马上s,165.39600,2022-09-10 14:09:05,2022-09-16 20:41:47
BV1HB4y1375U,比如说：预制菜调料包,74.64300,2022-09-10 14:08:03,2022-09-16 20:41:47
BV1HB4y1375U,这翻锅跟师娘学的吧,75.75200,2022-09-10 14:03:17,2022-09-16 20:41:47
BV1HB4y1375U,增味剂,48.33900,2022-09-10 14:03:07,2022-09-16 20:41:47
BV1HB4y1375U,色素比瓜贵,27.80500,2022-09-10 14:02:57,2022-09-16 20:41:47
BV1HB4y1375U,牛肉味香精也是植物提取的是吧,78.17500,2022-09-10 13:59:24,2022-09-16 20:41:47
BV1HB4y1375U,我汕头这边的牛肉丸65一斤，这个价格就正常,156.50300,2022-09-10 13:59:05,2022-09-16 20:41:47
BV1HB4y1375U,切了我也看不出来啊,33.59200,2022-09-10 13:58:02,2022-09-16 20:41:47
BV1HB4y1375U,味精和盐能有什么区别？,74.63900,2022-09-10 13:57:45,2022-09-16 20:41:47
BV1HB4y1375U,MSG,45.93900,2022-09-10 13:56:51,2022-09-16 20:41:47
BV1HB4y1375U,张总,71.08200,2022-09-10 13:53:23,2022-09-16 20:41:47
BV1HB4y1375U,msg！,65.77900,2022-09-10 13:53:08,2022-09-16 20:41:47
BV1HB4y1375U,注意味精出自于日本1903年用的是海带,60.03800,2022-09-10 13:51:52,2022-09-16 20:41:47
BV1HB4y1375U,合成牛排确实是合成肉呀，反正不是牛肉,152.40200,2022-09-10 13:50:43,2022-09-16 20:41:47
BV1HB4y1375U,好吃就行,17.34000,2022-09-10 13:50:18,2022-09-16 20:41:47
BV1HB4y1375U,好耶！,172.70100,2022-09-10 13:46:04,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛,8.79800,2022-09-10 13:41:52,2022-09-16 20:41:47
BV1HB4y1375U,劈我瓜是吧,38.81800,2022-09-10 13:40:40,2022-09-16 20:41:47
BV1HB4y1375U,带我去,64.79900,2022-09-10 13:38:39,2022-09-16 20:41:47
BV1HB4y1375U,其实乌拉圭之类的进口牛很便宜的，零售都是20左右一斤，一片200克不到十块钱,161.88700,2022-09-10 13:34:01,2022-09-16 20:41:47
BV1HB4y1375U,有兴趣,70.91100,2022-09-10 13:31:16,2022-09-16 20:41:47
BV1HB4y1375U,你要不要吧,49.09800,2022-09-10 13:29:45,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,9.06500,2022-09-10 13:29:29,2022-09-16 20:41:47
BV1HB4y1375U,阿胶,116.15500,2022-09-10 13:29:12,2022-09-16 20:41:47
BV1HB4y1375U,味精不是问题，问题是有些人煮菜味精不要钱一样的放，吃了之后嘴发苦,76.47300,2022-09-10 13:29:12,2022-09-16 20:41:47
BV1HB4y1375U,干净又卫生,19.36800,2022-09-10 13:27:49,2022-09-16 20:41:47
BV1HB4y1375U,香精煎鱼诶,128.77900,2022-09-10 13:27:49,2022-09-16 20:41:47
BV1HB4y1375U,张总好,18.84500,2022-09-10 13:27:45,2022-09-16 20:41:47
BV1HB4y1375U,张总大气！——,62.86100,2022-09-10 13:27:19,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,75.10000,2022-09-10 13:25:54,2022-09-16 20:41:47
BV1HB4y1375U,张总好,9.50200,2022-09-10 13:20:39,2022-09-16 20:41:47
BV1HB4y1375U,你这瓜保熟吗,39.37900,2022-09-10 13:19:46,2022-09-16 20:41:47
BV1HB4y1375U,给瓜打反式脂肪酸,37.13900,2022-09-10 13:16:06,2022-09-16 20:41:47
BV1HB4y1375U,鱼翅,119.05900,2022-09-10 13:14:48,2022-09-16 20:41:47
BV1HB4y1375U,鱼翅,119.05900,2022-09-10 13:14:37,2022-09-16 20:41:47
BV1HB4y1375U,张总您好！,87.41200,2022-09-10 13:14:05,2022-09-16 20:41:47
BV1HB4y1375U,燕窝,120.29900,2022-09-10 13:08:28,2022-09-16 20:41:47
BV1HB4y1375U,家里人说味精吃多了导致近视,69.23100,2022-09-10 13:06:06,2022-09-16 20:41:47
BV1HB4y1375U,海克斯牛排,12.56200,2022-09-10 13:06:03,2022-09-16 20:41:47
BV1HB4y1375U,还有生蚝(dog),99.29900,2022-09-10 13:04:59,2022-09-16 20:41:47
BV1HB4y1375U,水果也是味道好啊,98.24200,2022-09-10 13:02:46,2022-09-16 20:41:47
BV1HB4y1375U,省流：有些是合成的单符合国家要求,8.03900,2022-09-10 13:02:44,2022-09-16 20:41:47
BV1HB4y1375U,张总，好！,30.46400,2022-09-10 12:59:23,2022-09-16 20:41:47
BV1HB4y1375U,从藤上往里打,31.12300,2022-09-10 12:56:02,2022-09-16 20:41:47
BV1HB4y1375U,鸡精的阴谋,86.07700,2022-09-10 12:54:26,2022-09-16 20:41:47
BV1HB4y1375U,浮溶游响红,60.60400,2022-09-10 12:53:19,2022-09-16 20:41:47
BV1HB4y1375U,就是打破了大部分只靠想象认识世界的人的认知,84.07900,2022-09-10 12:51:22,2022-09-16 20:41:47
BV1HB4y1375U,《王维诗里的蛋》,124.13900,2022-09-10 12:50:49,2022-09-16 20:41:47
BV1HB4y1375U,还有稀有度,97.33100,2022-09-10 12:44:50,2022-09-16 20:41:47
BV1HB4y1375U,火锅丸子一样好吃,151.65900,2022-09-10 12:40:58,2022-09-16 20:41:47
BV1HB4y1375U,都是科技与狠活啊家人们,134.41900,2022-09-10 12:39:25,2022-09-16 20:41:47
BV1HB4y1375U,来我们南方,36.85400,2022-09-10 12:38:44,2022-09-16 20:41:47
BV1HB4y1375U,不是海带吗？,55.80200,2022-09-10 12:34:56,2022-09-16 20:41:47
BV1HB4y1375U,几块钱一个,24.67900,2022-09-10 12:34:22,2022-09-16 20:41:47
BV1HB4y1375U,都是对手的炒作,75.13900,2022-09-10 12:33:43,2022-09-16 20:41:47
BV1HB4y1375U,可味精也是天然提取物啊,84.88400,2022-09-10 12:31:11,2022-09-16 20:41:47
BV1HB4y1375U,左旋呢？,77.11000,2022-09-10 12:30:55,2022-09-16 20:41:47
BV1HB4y1375U,我记得谷氨酸不是人体需要的八大氨基酸之一吗,59.13900,2022-09-10 12:28:13,2022-09-16 20:41:47
BV1HB4y1375U,张总好,98.44800,2022-09-10 12:23:15,2022-09-16 20:41:47
BV1HB4y1375U,草，我正在吃火锅,147.07900,2022-09-10 12:23:01,2022-09-16 20:41:47
BV1HB4y1375U,当然我们吃多了，这个肯定是不好的,52.31300,2022-09-10 12:22:12,2022-09-16 20:41:47
BV1HB4y1375U,这个东西本身就类似于人体正常分泌的，只不过是只有吃特定的食物分泌的比较多,51.23300,2022-09-10 12:22:03,2022-09-16 20:41:47
BV1HB4y1375U,那粉状的味精呢,68.19700,2022-09-10 12:21:41,2022-09-16 20:41:47
BV1HB4y1375U,啊这，张总，太麻烦你了吧,65.63100,2022-09-10 12:20:06,2022-09-16 20:41:47
BV1HB4y1375U,合牛,140.14200,2022-09-10 12:18:05,2022-09-16 20:41:47
BV1HB4y1375U,切一个小三角，叫开,41.56900,2022-09-10 12:17:15,2022-09-16 20:41:47
BV1HB4y1375U,张总带我去,74.62200,2022-09-10 12:13:31,2022-09-16 20:41:47
BV1HB4y1375U,张总好,7.76700,2022-09-10 12:13:22,2022-09-16 20:41:47
BV1HB4y1375U,某种蘑菇,52.97000,2022-09-10 12:12:02,2022-09-16 20:41:47
BV1HB4y1375U,哪家不法分子敢给西瓜打色素，还不亏死他,32.87100,2022-09-10 12:11:42,2022-09-16 20:41:47
BV1HB4y1375U,你tm劈我瓜是吧,37.25500,2022-09-10 12:11:39,2022-09-16 20:41:47
BV1HB4y1375U,好耶,173.54600,2022-09-10 12:10:59,2022-09-16 20:41:47
BV1HB4y1375U,你是来找茬的吧,42.61900,2022-09-10 12:06:45,2022-09-16 20:41:47
BV1HB4y1375U,给云长送去，告诉他鲜美无比,52.22500,2022-09-10 12:06:20,2022-09-16 20:41:47
BV1HB4y1375U,张总好！,66.63700,2022-09-10 12:05:31,2022-09-16 20:41:47
BV1HB4y1375U,比如鹅蛋口感比鸡蛋好，营养不清楚,109.77900,2022-09-10 12:05:05,2022-09-16 20:41:47
BV1HB4y1375U,各部门跟我念！张！总！好！,1.48900,2022-09-10 12:03:33,2022-09-16 20:41:47
BV1HB4y1375U,有兴趣,72.28700,2022-09-10 12:02:09,2022-09-16 20:41:47
BV1HB4y1375U,中餐天然吗？各种调料配出各种味道,83.15900,2022-09-10 12:01:21,2022-09-16 20:41:47
BV1HB4y1375U,张总好,13.34300,2022-09-10 12:00:47,2022-09-16 20:41:47
BV1HB4y1375U,好的张总,177.68000,2022-09-10 11:54:14,2022-09-16 20:41:47
BV1HB4y1375U,因为有些人的货卖不出去了,70.57800,2022-09-10 11:47:54,2022-09-16 20:41:47
BV1HB4y1375U,老板∶你是故意找茬是吧！你要不要吧！,40.34400,2022-09-10 11:45:14,2022-09-16 20:41:47
BV1HB4y1375U,大雁蛋这种也有猎奇的成分吧,102.74800,2022-09-10 11:44:25,2022-09-16 20:41:47
BV1HB4y1375U,陆丰市龙山中学合成肉,5.53900,2022-09-10 11:35:34,2022-09-16 20:41:47
BV1HB4y1375U,不是，是因为跟风，没有思考能力，群众抨击啥就抨击啥,76.13300,2022-09-10 11:27:08,2022-09-16 20:41:47
BV1HB4y1375U,巴西牛,166.74300,2022-09-10 11:11:58,2022-09-16 20:41:47
BV1HB4y1375U,提取自植物也不能意味着是健康啊,65.58800,2022-09-10 11:10:43,2022-09-16 20:41:47
BV1HB4y1375U,人的肠道可以正常产生谷氨酸，味精的到来会引起肠道误判自己出现问题，从而功能紊乱,87.33900,2022-09-10 11:02:58,2022-09-16 20:41:47
BV1HB4y1375U,今年的好多香瓜打了东西，有针眼，坏的快,28.09900,2022-09-10 11:01:15,2022-09-16 20:41:47
BV1HB4y1375U,11,0.87100,2022-09-10 10:52:00,2022-09-16 20:41:47
BV1HB4y1375U,老板：帅哥你皮肤这么黄，是不是打了色素~~,40.89800,2022-09-10 10:46:49,2022-09-16 20:41:47
BV1HB4y1375U,没有味精的时候也能做出珍馐啊，提现需要姆鸡骨头鲜鱼汤来提鲜，成本太大了,47.52500,2022-09-10 10:43:08,2022-09-16 20:41:47
BV1HB4y1375U,张总！！！带我们去味精厂看看,65.33900,2022-09-10 10:42:45,2022-09-16 20:41:47
BV1HB4y1375U,中餐可以通过食物之间的反应产生谷氨酸钠，用味精显得水平低哈哈,77.98400,2022-09-10 10:40:10,2022-09-16 20:41:47
BV1HB4y1375U,因为学历低放弃思考,72.49900,2022-09-10 10:25:48,2022-09-16 20:41:47
BV1HB4y1375U,真正的纯麦确实难吃。你觉得好吃一般是假的或者改良过的。,110.73700,2022-09-10 10:24:30,2022-09-16 20:41:47
BV1HB4y1375U,纯全麦和大列巴差不多，市面上很多第一个添加的是小麦粉，水，再到全麦,107.85800,2022-09-10 10:19:06,2022-09-16 20:41:47
BV1HB4y1375U,杀人啦,44.78500,2022-09-10 10:14:34,2022-09-16 20:41:47
BV1HB4y1375U,谢谢张总,75.82200,2022-09-10 10:14:08,2022-09-16 20:41:47
BV1HB4y1375U,谷氨酸钠是氨基酸的钠盐，什么蛋白质？？？,42.10700,2022-09-10 09:53:39,2022-09-16 20:41:47
BV1HB4y1375U,你觉得口感有问题的西瓜其实本身就是难吃而已,25.69900,2022-09-10 09:31:54,2022-09-16 20:41:47
BV1HB4y1375U,西瓜一打就烂。,15.97900,2022-09-10 09:31:21,2022-09-16 20:41:47
BV1HB4y1375U,老一辈都说味精不好,75.17900,2022-09-10 09:24:22,2022-09-16 20:41:47
BV1HB4y1375U,味只因,67.43700,2022-09-10 09:19:37,2022-09-16 20:41:47
BV1HB4y1375U,A5合牛,122.76200,2022-09-10 09:13:42,2022-09-16 20:41:47
BV1HB4y1375U,星巴克,122.18500,2022-09-10 09:13:04,2022-09-16 20:41:47
BV1HB4y1375U,这里是不是不应该说“谷氨酸”而要说“谷氨酸根”呢,46.42900,2022-09-10 09:12:38,2022-09-16 20:41:47
BV1HB4y1375U,我做菜懒得加味精,91.25900,2022-09-10 09:08:38,2022-09-16 20:41:47
BV1HB4y1375U,鹅不就是大雁进化来的吗……鹅蛋不就是更好的大雁蛋么,97.19500,2022-09-10 09:05:45,2022-09-16 20:41:47
BV1HB4y1375U,这都是科技狠活啊！,134.66000,2022-09-10 09:04:42,2022-09-16 20:41:47
BV1HB4y1375U,20年前这造谣还是蛮流行的,31.76200,2022-09-10 08:57:43,2022-09-16 20:41:47
BV1HB4y1375U,水果我也是觉得好吃就行,100.66200,2022-09-10 08:54:43,2022-09-16 20:41:47
BV1HB4y1375U,你tm劈我瓜是吧,36.41800,2022-09-10 08:48:14,2022-09-16 20:41:47
BV1HB4y1375U,要是味精鸡精吃着不干喉咙我就信了你的鬼话,98.87800,2022-09-10 08:48:10,2022-09-16 20:41:47
BV1HB4y1375U,全麦干吃完去吃下去得蘸草莓酱,108.85900,2022-09-10 08:42:38,2022-09-16 20:41:47
BV1HB4y1375U,一勺不够，再放一勺,54.85900,2022-09-10 08:23:45,2022-09-16 20:41:47
BV1HB4y1375U,燕窝,119.03700,2022-09-10 08:17:09,2022-09-16 20:41:47
BV1HB4y1375U,全麦不是说很难吃吗,103.04400,2022-09-10 08:17:03,2022-09-16 20:41:47
BV1HB4y1375U,哈哈哈,44.85100,2022-09-10 08:15:49,2022-09-16 20:41:47
BV1HB4y1375U,营销而已，都是蛋。,115.61900,2022-09-10 08:15:00,2022-09-16 20:41:47
BV1HB4y1375U,国标允许的都是很多年验证才允许的,74.33900,2022-09-10 08:10:29,2022-09-16 20:41:47
BV1HB4y1375U,封味王，加久稀。,1.02500,2022-09-10 08:07:50,2022-09-16 20:41:47
BV1HB4y1375U,反正我大润发买的羊肉片是合成的,162.48100,2022-09-10 08:07:03,2022-09-16 20:41:47
BV1HB4y1375U,肘啊，现在就肘,68.27900,2022-09-10 07:53:06,2022-09-16 20:41:47
BV1HB4y1375U,农村的葡萄已经不能吃了，很多都是在彩色药水泡过的，农民都不吃。,46.21900,2022-09-10 07:43:35,2022-09-16 20:41:47
BV1HB4y1375U,啥问题也没有，但这玩意真不能叫牛排,172.28700,2022-09-10 07:43:29,2022-09-16 20:41:47
BV1HB4y1375U,味精被人嫌弃有时候和鸡精的奇妙宣传脱不开关系,74.94500,2022-09-10 07:25:45,2022-09-16 20:41:47
BV1HB4y1375U,不吃味精的人大多数也不吃鸡精,86.83900,2022-09-10 07:19:56,2022-09-16 20:41:47
BV1HB4y1375U,有有有,71.74800,2022-09-10 07:12:58,2022-09-16 20:41:47
BV1HB4y1375U,去,67.34100,2022-09-10 07:04:53,2022-09-16 20:41:47
BV1HB4y1375U,放蘑菇确实能提鲜啊,64.51800,2022-09-10 05:40:11,2022-09-16 20:41:47
BV1HB4y1375U,鸡精造谣,73.71700,2022-09-10 05:37:19,2022-09-16 20:41:47
BV1HB4y1375U,味精是被鸡精营销带偏的,75.63600,2022-09-10 05:25:20,2022-09-16 20:41:47
BV1HB4y1375U,但是加淡奶的口感和味道肯定和纯羊汤不一样。,89.97300,2022-09-10 04:50:28,2022-09-16 20:41:47
BV1HB4y1375U,woc，张总我想看,66.88300,2022-09-10 04:28:48,2022-09-16 20:41:47
BV1HB4y1375U,总结：怨种,113.97800,2022-09-10 03:41:56,2022-09-16 20:41:47
BV1HB4y1375U,差距太大,148.48400,2022-09-10 03:41:02,2022-09-16 20:41:47
BV1HB4y1375U,牛肉香啊,136.92400,2022-09-10 03:40:36,2022-09-16 20:41:47
BV1HB4y1375U,星巴克，茅台,119.33200,2022-09-10 03:39:34,2022-09-16 20:41:47
BV1HB4y1375U,张总,75.42100,2022-09-10 03:38:43,2022-09-16 20:41:47
BV1HB4y1375U,这不是科技狠活,79.35400,2022-09-10 03:37:03,2022-09-16 20:41:47
BV1HB4y1375U,上面有抖音的味儿了,77.99400,2022-09-10 03:36:46,2022-09-16 20:41:47
BV1HB4y1375U,赤鲜糖醇,72.63400,2022-09-10 03:36:28,2022-09-16 20:41:47
BV1HB4y1375U,西瓜泡水有吧,50.19300,2022-09-10 03:21:02,2022-09-16 20:41:47
